CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
76229.0,286,1,664.86,3,4,4,344,Loyal Customers
76365.0,414,1,698.25,3,4,4,344,Loyal Customers
77110.0,379,1,466.19999999999993,3,4,4,344,Loyal Customers
77262.0,311,1,700.96,3,4,4,344,Loyal Customers
77497.0,304,1,422.35,3,4,4,344,Loyal Customers
77561.0,318,1,452.58,3,4,4,344,Loyal Customers
77961.0,357,1,441.84,3,4,4,344,Loyal Customers
77997.0,412,1,512.89,3,4,4,344,Loyal Customers
78184.0,290,1,427.44,3,4,4,344,Loyal Customers
78242.0,344,1,398.75,3,4,4,344,Loyal Customers
78686.0,355,1,564.0600000000001,3,4,4,344,Loyal Customers
79275.0,313,1,620.1999999999999,3,4,4,344,Loyal Customers
79443.0,332,1,377.13,3,4,4,344,Loyal Customers
79808.0,427,1,677.0999999999999,3,4,4,344,Loyal Customers
80073.0,376,1,393.81000000000006,3,4,4,344,Loyal Customers
80231.0,402,1,699.3000000000001,3,4,4,344,Loyal Customers
80827.0,395,1,423.81,3,4,4,344,Loyal Customers
81157.0,367,1,545.24,3,4,4,344,Loyal Customers
81306.0,346,1,423.7,3,4,4,344,Loyal Customers
81400.0,291,1,703.1999999999999,3,4,4,344,Loyal Customers
81430.0,305,1,652.82,3,4,4,344,Loyal Customers
82107.0,356,1,571.62,3,4,4,344,Loyal Customers
82167.0,361,1,471.66,3,4,4,344,Loyal Customers
82403.0,313,1,684.1800000000001,3,4,4,344,Loyal Customers
82652.0,430,1,396.42,3,4,4,344,Loyal Customers
82708.0,428,1,422.28,3,4,4,344,Loyal Customers
82813.0,407,1,496.02,3,4,4,344,Loyal Customers
83151.0,336,1,519.28,3,4,4,344,Loyal Customers
65655.0,319,1,334.6,3,4,3,343,Loyal Customers
65895.0,317,1,233.56,3,4,3,343,Loyal Customers
66283.0,365,1,280.1,3,4,3,343,Loyal Customers
67088.0,381,1,240.4,3,4,3,343,Loyal Customers
67123.0,344,1,283.79999999999995,3,4,3,343,Loyal Customers
68847.0,376,1,274.35,3,4,3,343,Loyal Customers
69262.0,288,1,297.45,3,4,3,343,Loyal Customers
69350.0,377,1,218.76,3,4,3,343,Loyal Customers
69460.0,288,1,212.4,3,4,3,343,Loyal Customers
69501.0,394,1,208.72,3,4,3,343,Loyal Customers
70060.0,291,1,211.54,3,4,3,343,Loyal Customers
70468.0,334,1,256.35,3,4,3,343,Loyal Customers
70952.0,417,1,244.68,3,4,3,343,Loyal Customers
71563.0,382,1,223.38,3,4,3,343,Loyal Customers
71909.0,358,1,212.08,3,4,3,343,Loyal Customers
72303.0,429,1,281.44,3,4,3,343,Loyal Customers
72329.0,285,1,304.44,3,4,3,343,Loyal Customers
72946.0,325,1,306.0,3,4,3,343,Loyal Customers
73222.0,414,1,272.65000000000003,3,4,3,343,Loyal Customers
73322.0,303,1,220.74,3,4,3,343,Loyal Customers
73327.0,335,1,328.02,3,4,3,343,Loyal Customers
74213.0,285,1,230.92,3,4,3,343,Loyal Customers
74652.0,293,1,270.9,3,4,3,343,Loyal Customers
74691.0,303,1,347.6,3,4,3,343,Loyal Customers
74712.0,365,1,215.46,3,4,3,343,Loyal Customers
75396.0,381,1,301.65,3,4,3,343,Loyal Customers
75432.0,313,1,331.94,3,4,3,343,Loyal Customers
75556.0,285,1,242.48,3,4,3,343,Loyal Customers
75632.0,348,1,351.28,3,4,3,343,Loyal Customers
75763.0,423,1,244.32,3,4,3,343,Loyal Customers
76054.0,344,1,297.0,3,4,3,343,Loyal Customers
76178.0,319,1,340.55,3,4,3,343,Loyal Customers
76190.0,301,1,300.37,3,4,3,343,Loyal Customers
76237.0,311,1,275.87,3,4,3,343,Loyal Customers
76276.0,405,1,243.36,3,4,3,343,Loyal Customers
76939.0,368,1,364.21,3,4,3,343,Loyal Customers
76971.0,383,1,345.36,3,4,3,343,Loyal Customers
78033.0,401,1,216.16,3,4,3,343,Loyal Customers
78321.0,306,1,274.8,3,4,3,343,Loyal Customers
78430.0,312,1,249.55,3,4,3,343,Loyal Customers
78685.0,290,1,246.48,3,4,3,343,Loyal Customers
78757.0,369,1,262.99,3,4,3,343,Loyal Customers
79147.0,411,1,340.6,3,4,3,343,Loyal Customers
79398.0,351,1,262.95000000000005,3,4,3,343,Loyal Customers
79627.0,282,1,244.48,3,4,3,343,Loyal Customers
81000.0,300,1,211.56,3,4,3,343,Loyal Customers
81165.0,290,1,294.42,3,4,3,343,Loyal Customers
81909.0,408,1,233.75,3,4,3,343,Loyal Customers
82764.0,350,1,208.68,3,4,3,343,Loyal Customers
65574.0,394,1,203.13,3,4,2,342,Hibernating
65672.0,402,1,185.58,3,4,2,342,Hibernating
65837.0,367,1,172.6,3,4,2,342,Hibernating
66359.0,426,1,121.32,3,4,2,342,Hibernating
66536.0,347,1,105.98,3,4,2,342,Hibernating
66585.0,376,1,108.51,3,4,2,342,Hibernating
66692.0,426,1,155.45,3,4,2,342,Hibernating
66831.0,322,1,182.13,3,4,2,342,Hibernating
66925.0,288,1,185.58,3,4,2,342,Hibernating
67614.0,333,1,133.52,3,4,2,342,Hibernating
69236.0,299,1,172.5,3,4,2,342,Hibernating
69238.0,379,1,201.78000000000003,3,4,2,342,Hibernating
69371.0,410,1,177.18,3,4,2,342,Hibernating
70000.0,377,1,128.49,3,4,2,342,Hibernating
70985.0,400,1,178.96,3,4,2,342,Hibernating
71112.0,403,1,112.24,3,4,2,342,Hibernating
72266.0,409,1,160.44,3,4,2,342,Hibernating
72745.0,386,1,119.95,3,4,2,342,Hibernating
72925.0,317,1,175.0,3,4,2,342,Hibernating
73416.0,332,1,187.59,3,4,2,342,Hibernating
73829.0,360,1,129.06,3,4,2,342,Hibernating
74055.0,321,1,151.98,3,4,2,342,Hibernating
74268.0,370,1,131.88,3,4,2,342,Hibernating
75174.0,376,1,170.92,3,4,2,342,Hibernating
75606.0,396,1,145.3,3,4,2,342,Hibernating
76333.0,375,1,185.28,3,4,2,342,Hibernating
76495.0,397,1,153.62,3,4,2,342,Hibernating
76882.0,290,1,144.8,3,4,2,342,Hibernating
77365.0,315,1,208.23,3,4,2,342,Hibernating
77371.0,363,1,205.62,3,4,2,342,Hibernating
77428.0,373,1,170.45000000000002,3,4,2,342,Hibernating
77779.0,430,1,130.36,3,4,2,342,Hibernating
78771.0,313,1,145.89,3,4,2,342,Hibernating
78850.0,353,1,124.12,3,4,2,342,Hibernating
79015.0,406,1,146.24,3,4,2,342,Hibernating
79303.0,283,1,134.88,3,4,2,342,Hibernating
80050.0,409,1,137.89999999999998,3,4,2,342,Hibernating
80107.0,419,1,108.4,3,4,2,342,Hibernating
80292.0,326,1,116.88,3,4,2,342,Hibernating
80848.0,406,1,193.92,3,4,2,342,Hibernating
81053.0,357,1,136.3,3,4,2,342,Hibernating
81615.0,324,1,199.95,3,4,2,342,Hibernating
81649.0,330,1,207.38,3,4,2,342,Hibernating
81874.0,404,1,138.22,3,4,2,342,Hibernating
82086.0,320,1,124.68,3,4,2,342,Hibernating
82300.0,378,1,156.45000000000002,3,4,2,342,Hibernating
83393.0,299,1,152.82,3,4,2,342,Hibernating
83632.0,360,1,149.66,3,4,2,342,Hibernating
83806.0,408,1,140.37,3,4,2,342,Hibernating
65618.0,309,1,21.06,3,4,1,341,Hibernating
65662.0,348,1,86.34,3,4,1,341,Hibernating
67833.0,336,1,55.7,3,4,1,341,Hibernating
67936.0,284,1,73.0,3,4,1,341,Hibernating
68370.0,381,1,76.73,3,4,1,341,Hibernating
68548.0,352,1,45.05,3,4,1,341,Hibernating
68849.0,323,1,78.97,3,4,1,341,Hibernating
68996.0,293,1,83.69999999999999,3,4,1,341,Hibernating
69896.0,361,1,63.36,3,4,1,341,Hibernating
71119.0,330,1,83.44,3,4,1,341,Hibernating
71385.0,422,1,69.83,3,4,1,341,Hibernating
72590.0,397,1,75.66,3,4,1,341,Hibernating
72604.0,402,1,25.8,3,4,1,341,Hibernating
72979.0,417,1,37.56,3,4,1,341,Hibernating
73425.0,285,1,88.08,3,4,1,341,Hibernating
73612.0,372,1,32.05,3,4,1,341,Hibernating
73886.0,299,1,47.82,3,4,1,341,Hibernating
74163.0,330,1,77.83,3,4,1,341,Hibernating
74393.0,298,1,67.82,3,4,1,341,Hibernating
74521.0,336,1,75.72,3,4,1,341,Hibernating
74837.0,403,1,41.3,3,4,1,341,Hibernating
75060.0,395,1,58.86,3,4,1,341,Hibernating
75438.0,412,1,61.63,3,4,1,341,Hibernating
75522.0,355,1,48.64,3,4,1,341,Hibernating
76200.0,347,1,97.32,3,4,1,341,Hibernating
76530.0,360,1,12.59,3,4,1,341,Hibernating
76994.0,344,1,81.0,3,4,1,341,Hibernating
77189.0,337,1,40.75,3,4,1,341,Hibernating
77276.0,324,1,52.0,3,4,1,341,Hibernating
77386.0,371,1,96.5,3,4,1,341,Hibernating
77688.0,311,1,58.4,3,4,1,341,Hibernating
78300.0,376,1,24.8,3,4,1,341,Hibernating
78440.0,297,1,43.1,3,4,1,341,Hibernating
78639.0,333,1,74.12,3,4,1,341,Hibernating
79150.0,366,1,50.92,3,4,1,341,Hibernating
79527.0,394,1,80.52,3,4,1,341,Hibernating
79637.0,429,1,91.86,3,4,1,341,Hibernating
79821.0,298,1,28.67,3,4,1,341,Hibernating
79853.0,396,1,82.75,3,4,1,341,Hibernating
80469.0,426,1,86.12,3,4,1,341,Hibernating
80774.0,373,1,88.42,3,4,1,341,Hibernating
81285.0,299,1,95.62,3,4,1,341,Hibernating
82224.0,372,1,99.81,3,4,1,341,Hibernating
82507.0,346,1,40.08,3,4,1,341,Hibernating
82536.0,374,1,29.69,3,4,1,341,Hibernating
83321.0,411,1,58.8,3,4,1,341,Hibernating
46558.0,283,1,834.6600000000001,3,3,5,335,Loyal Customers
47214.0,374,1,1102.6,3,3,5,335,Loyal Customers
47751.0,334,1,2241.63,3,3,5,335,Loyal Customers
48202.0,331,1,1125.95,3,3,5,335,Loyal Customers
48298.0,411,1,1149.82,3,3,5,335,Loyal Customers
50578.0,376,1,1663.1,3,3,5,335,Loyal Customers
50660.0,425,1,803.76,3,3,5,335,Loyal Customers
51080.0,344,1,1040.1,3,3,5,335,Loyal Customers
51085.0,369,1,881.4499999999999,3,3,5,335,Loyal Customers
51724.0,397,1,937.79,3,3,5,335,Loyal Customers
53615.0,387,1,762.79,3,3,5,335,Loyal Customers
53736.0,417,1,1789.05,3,3,5,335,Loyal Customers
54716.0,350,1,794.2199999999999,3,3,5,335,Loyal Customers
54988.0,431,1,5242.02,3,3,5,335,Loyal Customers
55037.0,335,1,2113.65,3,3,5,335,Loyal Customers
55690.0,391,1,2139.46,3,3,5,335,Loyal Customers
56877.0,304,1,775.18,3,3,5,335,Loyal Customers
56882.0,293,1,1168.92,3,3,5,335,Loyal Customers
58090.0,368,1,2937.84,3,3,5,335,Loyal Customers
58372.0,391,1,1853.88,3,3,5,335,Loyal Customers
58548.0,409,1,8867.75,3,3,5,335,Loyal Customers
58754.0,349,1,4573.4,3,3,5,335,Loyal Customers
60618.0,330,1,2706.06,3,3,5,335,Loyal Customers
60853.0,301,1,1834.03,3,3,5,335,Loyal Customers
60888.0,329,1,901.88,3,3,5,335,Loyal Customers
62454.0,430,1,1127.2,3,3,5,335,Loyal Customers
62910.0,409,1,1256.29,3,3,5,335,Loyal Customers
63309.0,416,1,916.16,3,3,5,335,Loyal Customers
63813.0,290,1,1840.55,3,3,5,335,Loyal Customers
64128.0,328,1,2594.38,3,3,5,335,Loyal Customers
64977.0,313,1,936.81,3,3,5,335,Loyal Customers
65436.0,417,1,1026.18,3,3,5,335,Loyal Customers
46653.0,416,1,494.48,3,3,4,334,Loyal Customers
47164.0,402,1,694.76,3,3,4,334,Loyal Customers
48066.0,309,1,484.23,3,3,4,334,Loyal Customers
48227.0,290,1,405.06000000000006,3,3,4,334,Loyal Customers
48895.0,287,1,531.79,3,3,4,334,Loyal Customers
49353.0,302,1,452.67,3,3,4,334,Loyal Customers
50542.0,395,1,505.2000000000001,3,3,4,334,Loyal Customers
51060.0,369,1,378.28,3,3,4,334,Loyal Customers
51062.0,299,1,462.51,3,3,4,334,Loyal Customers
51307.0,320,1,420.0,3,3,4,334,Loyal Customers
51572.0,402,1,533.8000000000001,3,3,4,334,Loyal Customers
51871.0,342,1,640.0799999999999,3,3,4,334,Loyal Customers
52482.0,315,1,522.5999999999999,3,3,4,334,Loyal Customers
52808.0,403,1,627.34,3,3,4,334,Loyal Customers
52887.0,295,1,437.88,3,3,4,334,Loyal Customers
52910.0,361,1,673.9,3,3,4,334,Loyal Customers
53442.0,364,1,443.85,3,3,4,334,Loyal Customers
53662.0,313,1,476.3,3,3,4,334,Loyal Customers
54343.0,359,1,580.5,3,3,4,334,Loyal Customers
54879.0,363,1,653.04,3,3,4,334,Loyal Customers
54995.0,327,1,649.5,3,3,4,334,Loyal Customers
55319.0,422,1,619.8,3,3,4,334,Loyal Customers
55386.0,379,1,446.95,3,3,4,334,Loyal Customers
55524.0,405,1,518.73,3,3,4,334,Loyal Customers
56135.0,428,1,595.98,3,3,4,334,Loyal Customers
56804.0,421,1,655.48,3,3,4,334,Loyal Customers
57923.0,364,1,684.4,3,3,4,334,Loyal Customers
58272.0,390,1,667.26,3,3,4,334,Loyal Customers
58567.0,335,1,389.97,3,3,4,334,Loyal Customers
59083.0,363,1,512.46,3,3,4,334,Loyal Customers
59769.0,428,1,667.4399999999999,3,3,4,334,Loyal Customers
59848.0,427,1,490.49,3,3,4,334,Loyal Customers
60689.0,315,1,481.4,3,3,4,334,Loyal Customers
60896.0,346,1,696.9499999999999,3,3,4,334,Loyal Customers
61136.0,413,1,658.84,3,3,4,334,Loyal Customers
61422.0,405,1,603.12,3,3,4,334,Loyal Customers
62704.0,337,1,478.36,3,3,4,334,Loyal Customers
62988.0,408,1,389.0,3,3,4,334,Loyal Customers
63023.0,282,1,400.56,3,3,4,334,Loyal Customers
63202.0,363,1,452.61,3,3,4,334,Loyal Customers
63781.0,310,1,430.14,3,3,4,334,Loyal Customers
46303.0,286,1,312.15,3,3,3,333,Loyal Customers
46438.0,418,1,252.96,3,3,3,333,Loyal Customers
46596.0,395,1,291.42,3,3,3,333,Loyal Customers
46652.0,335,1,340.68,3,3,3,333,Loyal Customers
46822.0,322,1,309.0,3,3,3,333,Loyal Customers
47281.0,306,1,215.45,3,3,3,333,Loyal Customers
47530.0,381,1,235.76,3,3,3,333,Loyal Customers
47581.0,320,1,210.63,3,3,3,333,Loyal Customers
47981.0,357,1,347.25,3,3,3,333,Loyal Customers
48421.0,416,1,210.7,3,3,3,333,Loyal Customers
48642.0,381,1,239.52,3,3,3,333,Loyal Customers
48787.0,288,1,251.72,3,3,3,333,Loyal Customers
49151.0,357,1,308.61,3,3,3,333,Loyal Customers
49343.0,331,1,225.96,3,3,3,333,Loyal Customers
49777.0,297,1,340.79999999999995,3,3,3,333,Loyal Customers
50189.0,297,1,367.71,3,3,3,333,Loyal Customers
50346.0,401,1,248.12,3,3,3,333,Loyal Customers
51118.0,396,1,352.04999999999995,3,3,3,333,Loyal Customers
51390.0,306,1,356.8,3,3,3,333,Loyal Customers
51417.0,367,1,326.27,3,3,3,333,Loyal Customers
51562.0,287,1,337.4,3,3,3,333,Loyal Customers
51742.0,333,1,337.25,3,3,3,333,Loyal Customers
52858.0,308,1,323.33,3,3,3,333,Loyal Customers
52905.0,362,1,311.15,3,3,3,333,Loyal Customers
54719.0,290,1,236.82,3,3,3,333,Loyal Customers
55000.0,376,1,265.71,3,3,3,333,Loyal Customers
55340.0,413,1,334.38,3,3,3,333,Loyal Customers
55532.0,310,1,333.2,3,3,3,333,Loyal Customers
55798.0,360,1,345.3,3,3,3,333,Loyal Customers
55811.0,387,1,325.92,3,3,3,333,Loyal Customers
57111.0,373,1,231.12,3,3,3,333,Loyal Customers
57145.0,345,1,224.66,3,3,3,333,Loyal Customers
58314.0,385,1,303.28,3,3,3,333,Loyal Customers
58592.0,381,1,255.16,3,3,3,333,Loyal Customers
59093.0,302,1,233.28000000000003,3,3,3,333,Loyal Customers
59455.0,291,1,252.96,3,3,3,333,Loyal Customers
60005.0,290,1,356.32,3,3,3,333,Loyal Customers
60164.0,292,1,335.08,3,3,3,333,Loyal Customers
60465.0,430,1,316.45,3,3,3,333,Loyal Customers
61059.0,286,1,232.44,3,3,3,333,Loyal Customers
61066.0,350,1,339.72,3,3,3,333,Loyal Customers
62310.0,357,1,337.8,3,3,3,333,Loyal Customers
62545.0,375,1,298.26,3,3,3,333,Loyal Customers
62942.0,319,1,332.62,3,3,3,333,Loyal Customers
63213.0,404,1,219.96,3,3,3,333,Loyal Customers
63232.0,418,1,242.6,3,3,3,333,Loyal Customers
63399.0,300,1,268.2,3,3,3,333,Loyal Customers
63870.0,323,1,352.04,3,3,3,333,Loyal Customers
64349.0,365,1,332.68,3,3,3,333,Loyal Customers
64979.0,314,1,313.88,3,3,3,333,Loyal Customers
65041.0,291,1,231.24,3,3,3,333,Loyal Customers
46255.0,378,1,147.6,3,3,2,332,Hibernating
46571.0,406,1,156.3,3,3,2,332,Hibernating
47147.0,372,1,130.09,3,3,2,332,Hibernating
47713.0,309,1,190.71,3,3,2,332,Hibernating
48370.0,388,1,136.69,3,3,2,332,Hibernating
48643.0,310,1,110.84,3,3,2,332,Hibernating
49133.0,397,1,194.4,3,3,2,332,Hibernating
49145.0,317,1,127.2,3,3,2,332,Hibernating
49599.0,388,1,116.28,3,3,2,332,Hibernating
49626.0,326,1,190.42,3,3,2,332,Hibernating
49723.0,405,1,109.2,3,3,2,332,Hibernating
50052.0,426,1,104.55,3,3,2,332,Hibernating
50108.0,383,1,165.12,3,3,2,332,Hibernating
50891.0,329,1,200.49,3,3,2,332,Hibernating
51038.0,378,1,116.96,3,3,2,332,Hibernating
51520.0,334,1,147.76999999999998,3,3,2,332,Hibernating
51673.0,348,1,114.2,3,3,2,332,Hibernating
52118.0,282,1,187.95,3,3,2,332,Hibernating
52194.0,331,1,168.6,3,3,2,332,Hibernating
52253.0,411,1,125.25,3,3,2,332,Hibernating
52281.0,393,1,163.17000000000002,3,3,2,332,Hibernating
52294.0,327,1,191.1,3,3,2,332,Hibernating
52461.0,400,1,112.02,3,3,2,332,Hibernating
52726.0,401,1,198.0,3,3,2,332,Hibernating
52739.0,360,1,122.4,3,3,2,332,Hibernating
52759.0,363,1,139.68,3,3,2,332,Hibernating
54067.0,317,1,207.41,3,3,2,332,Hibernating
54929.0,282,1,109.88,3,3,2,332,Hibernating
55161.0,326,1,109.53,3,3,2,332,Hibernating
55819.0,431,1,119.74,3,3,2,332,Hibernating
57022.0,330,1,140.64,3,3,2,332,Hibernating
57451.0,397,1,198.24,3,3,2,332,Hibernating
57544.0,424,1,119.81,3,3,2,332,Hibernating
57581.0,393,1,140.04,3,3,2,332,Hibernating
58700.0,334,1,127.65,3,3,2,332,Hibernating
58729.0,372,1,191.2,3,3,2,332,Hibernating
59201.0,313,1,134.81,3,3,2,332,Hibernating
59258.0,322,1,143.64,3,3,2,332,Hibernating
59605.0,296,1,179.31,3,3,2,332,Hibernating
59683.0,299,1,128.7,3,3,2,332,Hibernating
60565.0,372,1,123.53,3,3,2,332,Hibernating
60707.0,319,1,183.3,3,3,2,332,Hibernating
60941.0,290,1,150.44,3,3,2,332,Hibernating
60969.0,393,1,111.19,3,3,2,332,Hibernating
61490.0,425,1,122.98,3,3,2,332,Hibernating
61542.0,289,1,144.13,3,3,2,332,Hibernating
61874.0,286,1,104.74,3,3,2,332,Hibernating
62449.0,401,1,169.72,3,3,2,332,Hibernating
64288.0,385,1,161.08,3,3,2,332,Hibernating
64752.0,305,1,125.02,3,3,2,332,Hibernating
64770.0,356,1,116.32,3,3,2,332,Hibernating
65089.0,313,1,159.36,3,3,2,332,Hibernating
47881.0,311,1,61.34,3,3,1,331,Hibernating
48164.0,395,1,66.59,3,3,1,331,Hibernating
50762.0,357,1,52.2,3,3,1,331,Hibernating
50901.0,350,1,87.78,3,3,1,331,Hibernating
50994.0,424,1,56.72,3,3,1,331,Hibernating
51127.0,403,1,51.4,3,3,1,331,Hibernating
51409.0,382,1,32.28,3,3,1,331,Hibernating
52177.0,424,1,74.9,3,3,1,331,Hibernating
52483.0,370,1,26.72,3,3,1,331,Hibernating
52524.0,339,1,38.39,3,3,1,331,Hibernating
52732.0,285,1,82.52,3,3,1,331,Hibernating
52784.0,303,1,36.08,3,3,1,331,Hibernating
52853.0,346,1,54.57,3,3,1,331,Hibernating
53011.0,420,1,93.39,3,3,1,331,Hibernating
53579.0,307,1,65.82,3,3,1,331,Hibernating
54972.0,395,1,68.58,3,3,1,331,Hibernating
55869.0,424,1,100.56,3,3,1,331,Hibernating
56131.0,401,1,54.85,3,3,1,331,Hibernating
56278.0,317,1,90.64,3,3,1,331,Hibernating
56451.0,290,1,59.05,3,3,1,331,Hibernating
57144.0,376,1,88.53,3,3,1,331,Hibernating
58109.0,311,1,34.46,3,3,1,331,Hibernating
58180.0,430,1,70.5,3,3,1,331,Hibernating
58653.0,304,1,37.05,3,3,1,331,Hibernating
59502.0,322,1,23.97,3,3,1,331,Hibernating
59628.0,389,1,26.89,3,3,1,331,Hibernating
59728.0,329,1,82.4,3,3,1,331,Hibernating
60431.0,302,1,10.6,3,3,1,331,Hibernating
60931.0,376,1,85.21,3,3,1,331,Hibernating
60971.0,427,1,38.0,3,3,1,331,Hibernating
61122.0,323,1,88.61,3,3,1,331,Hibernating
61342.0,328,1,91.0,3,3,1,331,Hibernating
61537.0,340,1,55.62,3,3,1,331,Hibernating
62113.0,305,1,53.6,3,3,1,331,Hibernating
62571.0,375,1,69.3,3,3,1,331,Hibernating
62626.0,298,1,53.32,3,3,1,331,Hibernating
63148.0,302,1,50.93,3,3,1,331,Hibernating
63196.0,395,1,25.87,3,3,1,331,Hibernating
63304.0,426,1,84.78,3,3,1,331,Hibernating
63320.0,307,1,41.0,3,3,1,331,Hibernating
63881.0,394,1,89.84,3,3,1,331,Hibernating
64085.0,416,1,76.49,3,3,1,331,Hibernating
64561.0,342,1,35.15,3,3,1,331,Hibernating
64774.0,409,1,36.27,3,3,1,331,Hibernating
65315.0,384,1,23.19,3,3,1,331,Hibernating
28931.0,287,1,4902.24,3,2,5,325,Hibernating
29299.0,360,1,3052.63,3,2,5,325,Hibernating
29725.0,403,1,5023.41,3,2,5,325,Hibernating
30010.0,365,1,941.22,3,2,5,325,Hibernating
30308.0,388,1,1028.88,3,2,5,325,Hibernating
30523.0,399,1,9109.88,3,2,5,325,Hibernating
31118.0,349,1,1075.68,3,2,5,325,Hibernating
31684.0,392,1,771.8,3,2,5,325,Hibernating
32293.0,358,1,2588.25,3,2,5,325,Hibernating
33095.0,357,1,5623.240000000001,3,2,5,325,Hibernating
33222.0,340,1,1338.94,3,2,5,325,Hibernating
33713.0,335,1,750.42,3,2,5,325,Hibernating
33954.0,338,1,816.0,3,2,5,325,Hibernating
35312.0,389,1,3813.65,3,2,5,325,Hibernating
35526.0,377,1,957.65,3,2,5,325,Hibernating
35628.0,375,1,925.33,3,2,5,325,Hibernating
36849.0,308,1,6083.84,3,2,5,325,Hibernating
37423.0,337,1,3039.18,3,2,5,325,Hibernating
37456.0,405,1,5394.700000000001,3,2,5,325,Hibernating
37860.0,291,1,922.29,3,2,5,325,Hibernating
37913.0,352,1,4310.15,3,2,5,325,Hibernating
38454.0,315,1,4402.200000000001,3,2,5,325,Hibernating
38637.0,378,1,808.71,3,2,5,325,Hibernating
39437.0,411,1,920.88,3,2,5,325,Hibernating
39771.0,396,1,12477.65,3,2,5,325,Hibernating
40540.0,410,1,754.4399999999999,3,2,5,325,Hibernating
40770.0,289,1,996.93,3,2,5,325,Hibernating
41127.0,301,1,1094.45,3,2,5,325,Hibernating
41827.0,364,1,955.51,3,2,5,325,Hibernating
42197.0,282,1,779.38,3,2,5,325,Hibernating
42201.0,402,1,1120.02,3,2,5,325,Hibernating
42340.0,288,1,1168.3,3,2,5,325,Hibernating
42549.0,377,1,4408.5,3,2,5,325,Hibernating
42826.0,380,1,1162.62,3,2,5,325,Hibernating
43572.0,349,1,5187.849999999999,3,2,5,325,Hibernating
43650.0,381,1,1147.65,3,2,5,325,Hibernating
43908.0,317,1,815.65,3,2,5,325,Hibernating
44651.0,413,1,2320.86,3,2,5,325,Hibernating
44886.0,361,1,3306.12,3,2,5,325,Hibernating
44942.0,377,1,4342.16,3,2,5,325,Hibernating
45638.0,314,1,9554.2,3,2,5,325,Hibernating
45920.0,316,1,749.22,3,2,5,325,Hibernating
45929.0,426,1,1410.52,3,2,5,325,Hibernating
29324.0,416,1,648.96,3,2,4,324,Hibernating
29750.0,295,1,693.9,3,2,4,324,Hibernating
30528.0,358,1,475.16,3,2,4,324,Hibernating
30795.0,359,1,517.7199999999999,3,2,4,324,Hibernating
32581.0,320,1,734.16,3,2,4,324,Hibernating
33050.0,367,1,386.43,3,2,4,324,Hibernating
33472.0,387,1,599.04,3,2,4,324,Hibernating
33490.0,348,1,427.29,3,2,4,324,Hibernating
33882.0,405,1,587.88,3,2,4,324,Hibernating
34712.0,365,1,476.12,3,2,4,324,Hibernating
35026.0,413,1,478.0,3,2,4,324,Hibernating
35869.0,332,1,499.47,3,2,4,324,Hibernating
36202.0,312,1,652.45,3,2,4,324,Hibernating
36478.0,288,1,553.6999999999999,3,2,4,324,Hibernating
36839.0,370,1,441.96,3,2,4,324,Hibernating
37362.0,382,1,661.98,3,2,4,324,Hibernating
37595.0,381,1,613.76,3,2,4,324,Hibernating
37613.0,421,1,647.58,3,2,4,324,Hibernating
38191.0,375,1,496.8,3,2,4,324,Hibernating
38496.0,334,1,644.1500000000001,3,2,4,324,Hibernating
38735.0,306,1,408.72,3,2,4,324,Hibernating
39389.0,305,1,393.05,3,2,4,324,Hibernating
39960.0,308,1,483.55,3,2,4,324,Hibernating
40051.0,322,1,631.5600000000001,3,2,4,324,Hibernating
40195.0,421,1,575.95,3,2,4,324,Hibernating
40359.0,363,1,534.31,3,2,4,324,Hibernating
40519.0,345,1,438.96,3,2,4,324,Hibernating
40929.0,424,1,385.32,3,2,4,324,Hibernating
41003.0,409,1,651.72,3,2,4,324,Hibernating
41290.0,356,1,587.65,3,2,4,324,Hibernating
41311.0,329,1,591.4,3,2,4,324,Hibernating
41546.0,293,1,481.68,3,2,4,324,Hibernating
42799.0,307,1,385.14,3,2,4,324,Hibernating
43187.0,375,1,477.76,3,2,4,324,Hibernating
44378.0,291,1,510.32,3,2,4,324,Hibernating
44418.0,425,1,458.43,3,2,4,324,Hibernating
44453.0,288,1,696.6500000000001,3,2,4,324,Hibernating
45058.0,336,1,649.61,3,2,4,324,Hibernating
29159.0,323,1,264.92,3,2,3,323,Hibernating
29276.0,344,1,223.5,3,2,3,323,Hibernating
29351.0,344,1,223.32,3,2,3,323,Hibernating
29397.0,344,1,276.44,3,2,3,323,Hibernating
30111.0,285,1,247.3,3,2,3,323,Hibernating
30496.0,384,1,362.4,3,2,3,323,Hibernating
31059.0,357,1,208.36,3,2,3,323,Hibernating
31129.0,353,1,259.04,3,2,3,323,Hibernating
31422.0,418,1,325.7,3,2,3,323,Hibernating
31548.0,356,1,213.04,3,2,3,323,Hibernating
32079.0,314,1,270.36,3,2,3,323,Hibernating
33336.0,316,1,281.58,3,2,3,323,Hibernating
33400.0,425,1,237.2,3,2,3,323,Hibernating
34037.0,423,1,269.24,3,2,3,323,Hibernating
34126.0,311,1,324.03,3,2,3,323,Hibernating
34396.0,335,1,292.23,3,2,3,323,Hibernating
34705.0,334,1,344.40000000000003,3,2,3,323,Hibernating
34761.0,406,1,215.46,3,2,3,323,Hibernating
36224.0,384,1,221.16,3,2,3,323,Hibernating
36544.0,397,1,298.12,3,2,3,323,Hibernating
