InvoiceID,CustomerID,Product,Quantity,Price,InvoiceDate,Country
INV-102558,52858,Jeans,7,46.19,2025-06-04 09:35:29.641727,United States
INV-102559,76579,Running Shoes,5,119.6,2025-07-22 08:40:54.641727,United Kingdom
INV-102560,24406,Bluetooth Headphones,5,151.25,2025-03-07 23:04:43.641727,Australia
INV-102561,74678,Smartphone,2,1198.24,2024-12-27 16:31:07.641727,United Kingdom
INV-102562,14502,Wireless Mouse,6,53.48,2025-03-09 03:59:17.641727,United Kingdom
INV-102563,17728,Jacket,6,176.69,2026-03-07 00:41:34.641727,Germany
INV-102564,75127,Bluetooth Headphones,4,100.96,2025-10-09 11:31:32.641727,United Kingdom
INV-102565,24242,Jeans,5,71.59,2024-04-11 22:29:37.641727,United Kingdom
INV-102566,79311,Running Shoes,7,73.05,2024-11-05 01:44:36.641727,India
INV-102567,21945,Running Shoes,5,88.65,2024-04-25 20:17:43.641727,Canada
INV-102568,23203,Smartphone,2,1185.41,2024-09-28 05:17:27.641727,Italy
INV-102569,93922,Desk Lamp,3,73.84,2025-10-27 23:14:36.641727,Spain
INV-102570,25958,Running Shoes,2,95.37,2025-12-22 08:14:04.641727,United Kingdom
INV-102571,92217,Bluetooth Headphones,3,65.13,2025-03-07 07:25:54.641727,Canada
INV-102572,41330,Wireless Mouse,7,24.16,2025-08-23 20:22:35.641727,Germany
INV-102573,81766,Coffee Maker,2,102.73,2025-01-03 04:59:56.641727,United Kingdom
INV-102574,94548,Bluetooth Headphones,7,62.97,2025-03-21 19:10:29.641727,United States
INV-102575,20504,Bluetooth Headphones,2,116.06,2025-12-03 23:06:42.641727,France
INV-102576,39741,Laptop,4,649.64,2024-10-25 17:34:02.641727,United Kingdom
INV-102577,61683,Backpack,4,25.46,2024-11-26 01:46:20.641727,United States
INV-102578,87895,Casual Sneakers,1,71.31,2024-07-16 09:23:17.641727,United States
INV-102579,26850,Sunglasses,2,96.63,2024-09-14 01:37:45.641727,Germany
INV-102580,26808,Running Shoes,3,95.41,2024-05-05 00:05:38.641727,United Kingdom
INV-102581,43154,Coffee Maker,1,100.62,2025-11-24 03:48:36.641727,France
INV-102582,28411,Running Shoes,6,137.08,2025-12-20 21:54:56.641727,United Kingdom
INV-102583,34037,Formal Shirt,4,67.31,2025-02-09 09:08:37.641727,Netherlands
INV-102584,21686,Running Shoes,6,93.39,2025-06-14 20:35:19.641727,United States
INV-102585,84602,Jeans,7,76.17,2024-10-06 07:12:10.641727,Germany
INV-102586,81703,T-Shirt,3,15.72,2024-05-11 03:24:26.641727,Netherlands
INV-102587,23000,Casual Sneakers,6,106.22,2025-04-19 03:42:31.641727,Spain
INV-102588,58306,Jeans,1,56.56,2024-08-01 10:55:33.641727,United Kingdom
INV-102589,68155,Jeans,4,89.86,2025-12-17 22:12:10.641727,France
INV-102590,66479,Wireless Mouse,5,64.05,2024-10-28 18:26:26.641727,Canada
INV-102591,98549,Backpack,4,73.74,2025-09-28 03:41:47.641727,United States
INV-102592,67713,Smartphone,6,1119.69,2024-10-16 17:29:20.641727,France
INV-102593,71834,Casual Sneakers,7,57.97,2024-07-08 23:40:57.641727,Germany
INV-102594,12958,T-Shirt,-1,25.67,2025-05-13 00:17:05.641727,Canada
INV-102595,17130,Sunglasses,2,35.83,2024-08-19 12:28:03.641727,Germany
INV-102596,65703,Running Shoes,5,89.62,2025-01-24 06:43:37.641727,India
INV-102597,91705,Jeans,7,61.6,2024-11-07 19:27:35.641727,Spain
INV-102598,45912,Sports Watch,7,354.54,2026-01-11 16:54:34.641727,France
INV-102599,67876,Sports Watch,6,346.95,2025-04-09 21:44:48.641727,United States
INV-102600,28906,Jeans,2,85.86,2025-09-14 20:33:00.641727,Netherlands
INV-102601,51067,Smartphone,2,781.31,2025-06-11 13:02:15.641727,United Kingdom
INV-102602,77614,Jeans,5,89.84,2026-02-01 12:30:33.641727,Germany
INV-102603,69371,Wireless Mouse,3,59.06,2025-02-22 13:02:34.641727,United States
INV-102604,20277,Running Shoes,5,161.13,2025-12-28 13:03:25.641727,Spain
INV-102605,89113,Casual Sneakers,7,66.8,2026-01-23 09:48:57.641727,Italy
INV-102606,93441,Bluetooth Headphones,4,101.43,2026-02-09 06:51:42.641727,India
INV-102607,52940,Formal Shirt,3,64.17,2025-08-28 14:24:44.641727,United States
INV-102608,40667,Smartphone,7,1177.3,2026-03-24 02:16:31.641727,Australia
INV-102609,57818,T-Shirt,4,8.31,2025-10-03 14:18:23.641727,Canada
INV-102610,82122,Backpack,5,41.55,2024-11-21 05:23:46.641727,Australia
INV-102611,50719,Coffee Maker,1,81.35,2024-07-31 07:07:58.641727,Italy
INV-102612,12712,Jacket,4,106.17,2024-09-07 18:04:44.641727,United States
INV-102613,16533,Wireless Mouse,3,55.32,2025-05-31 12:48:28.641727,Australia
INV-102614,83040,T-Shirt,1,9.22,2024-08-06 05:56:38.641727,Netherlands
INV-102615,80835,Jacket,2,-117.51,2024-09-28 03:49:10.641727,Italy
INV-102616,79482,Formal Shirt,5,62.7,2025-07-10 04:35:04.641727,United States
INV-102617,21376,Backpack,2,47.29,2024-12-06 14:07:24.641727,United Kingdom
INV-102618,25360,Coffee Maker,1,51.61,2025-08-17 19:00:40.641727,United States
INV-102619,45510,Sunglasses,1,79.14,2026-04-05 17:27:29.641727,France
INV-102620,30776,Backpack,1,55.63,2024-06-10 19:23:15.641727,Germany
INV-102621,44813,Sports Watch,4,443.28,2025-07-19 17:40:48.641727,Australia
INV-102622,60262,Formal Shirt,4,64.91,2025-11-28 01:38:56.641727,United Kingdom
INV-102623,35203,Sports Watch,5,444.89,2024-07-19 01:52:46.641727,United Kingdom
INV-102624,21113,Bluetooth Headphones,5,58.29,2025-10-31 07:48:01.641727,United States
INV-102625,46225,Jeans,4,78.31,2025-04-13 01:16:36.641727,United Kingdom
INV-102626,75031,Bluetooth Headphones,7,103.95,2025-07-10 11:20:16.641727,Germany
INV-102627,,T-Shirt,2,27.24,2024-05-15 07:35:00.641727,Italy
INV-102628,38931,T-Shirt,5,20.62,2025-02-19 16:24:19.641727,India
INV-102629,38024,Formal Shirt,1,32.74,2024-12-31 13:19:31.641727,United States
INV-102630,62531,Running Shoes,6,60.72,2024-07-28 20:33:01.641727,United States
INV-102631,25525,Jacket,3,194.13,2025-10-16 13:11:44.641727,Italy
INV-102632,85027,Backpack,3,76.67,2025-04-11 18:27:04.641727,United States
INV-102633,88242,Smartphone,1,404.41,2026-01-08 15:38:03.641727,Spain
INV-102634,12287,Jacket,4,-163.23,2024-08-01 21:07:14.641727,Netherlands
INV-102635,97373,Jeans,3,76.64,2025-09-23 03:46:50.641727,Australia
INV-102636,12107,Jeans,7,64.03,2025-06-23 07:42:10.641727,United Kingdom
INV-102637,51272,Formal Shirt,2,39.03,2025-07-26 22:43:40.641727,India
INV-102638,70058,Coffee Maker,3,162.14,2024-11-19 23:03:24.641727,India
INV-102639,39431,Formal Shirt,7,58.55,2025-08-24 23:23:06.641727,United Kingdom
INV-102640,28325,Laptop,6,1940.44,2024-10-05 05:16:49.641727,France
INV-102641,14273,Wireless Mouse,6,46.56,2025-10-16 03:20:54.641727,Germany
INV-102642,75464,Bluetooth Headphones,4,125.16,2025-02-23 15:41:41.641727,United States
INV-102643,13316,Backpack,7,28.44,2025-03-23 18:06:46.641727,India
INV-102644,53579,T-Shirt,2,32.91,2025-06-05 14:33:46.641727,United Kingdom
INV-102645,45358,Backpack,6,38.58,2024-06-08 04:58:01.641727,United States
INV-102646,97090,Laptop,5,2173.1,2024-12-31 22:26:42.641727,United Kingdom
INV-102647,93720,Coffee Maker,3,164.01,2024-09-03 02:33:23.641727,Netherlands
INV-102648,83575,Smartphone,2,868.66,2026-03-12 02:48:22.641727,Australia
INV-102649,75763,Backpack,4,61.08,2025-02-09 13:00:32.641727,Netherlands
INV-102650,58860,Desk Lamp,1,24.22,2024-04-11 23:48:04.641727,Spain
INV-102651,41433,Jeans,-3,55.54,2024-04-26 16:28:26.641727,United Kingdom
INV-102652,24999,Coffee Maker,2,121.75,2026-02-03 01:47:59.641727,Italy
INV-102653,97123,Wireless Mouse,3,16.34,2024-07-31 03:08:57.641727,Germany
INV-102654,44640,Jeans,2,32.8,2024-04-08 04:27:33.641727,Germany
INV-102655,48587,Sunglasses,4,119.32,2024-09-09 13:35:25.641727,Netherlands
INV-102656,22708,Jeans,3,48.26,2024-09-12 21:16:04.641727,India
INV-102657,34911,Bluetooth Headphones,2,78.72,2024-06-05 00:06:02.641727,Italy
INV-102658,67113,Casual Sneakers,7,68.9,2026-04-05 00:32:53.641727,Spain
INV-102659,48371,Formal Shirt,6,58.76,2024-05-20 20:24:47.641727,Germany
INV-102660,,Backpack,3,52.06,2025-09-21 04:42:20.641727,United Kingdom
INV-102661,29038,Jeans,1,80.33,2025-12-09 15:16:51.641727,France
INV-102662,,Jeans,6,60.87,2025-07-22 04:05:10.641727,Spain
INV-102663,89706,Formal Shirt,5,20.92,2024-07-13 07:20:44.641727,Spain
INV-102664,48882,Jacket,4,137.23,2025-09-19 17:37:19.641727,Netherlands
INV-102665,42505,Coffee Maker,5,38.28,2024-12-04 09:03:05.641727,United States
INV-102666,35748,Backpack,1,77.53,2025-01-30 17:49:26.641727,United States
INV-102667,69216,Running Shoes,4,69.21,2024-10-08 04:32:34.641727,United Kingdom
INV-102668,60676,Bluetooth Headphones,2,62.12,2025-11-01 03:49:45.641727,Spain
INV-102669,45013,Jeans,5,57.2,2025-06-04 23:39:32.641727,India
INV-102670,93782,Bluetooth Headphones,7,59.4,2024-07-29 17:45:45.641727,France
INV-102671,91154,Jeans,4,62.75,2025-01-30 03:06:31.641727,Spain
INV-102672,27867,Jeans,5,57.25,2025-11-08 05:28:09.641727,Spain
INV-102673,67813,Jacket,5,212.4,2026-02-21 03:26:28.641727,United Kingdom
INV-102674,97151,Bluetooth Headphones,7,46.05,2026-02-22 12:58:55.641727,United Kingdom
INV-102675,53942,Jacket,1,152.28,2024-07-15 04:04:27.641727,United States
INV-102676,12716,Jacket,3,175.26,2025-12-24 19:08:54.641727,India
INV-102677,21892,Coffee Maker,2,49.14,2025-05-26 01:18:16.641727,United Kingdom
INV-102678,70090,Wireless Mouse,6,45.73,2025-09-29 15:20:04.641727,France
INV-102679,91171,T-Shirt,4,31.33,2025-01-14 06:52:28.641727,United States
INV-102680,21555,Coffee Maker,6,148.13,2025-07-27 04:36:18.641727,Spain
INV-102681,59212,Backpack,4,85.33,2024-10-13 04:24:20.641727,United States
INV-102682,54716,Casual Sneakers,7,113.46,2025-04-23 02:00:34.641727,India
INV-102683,35654,Bluetooth Headphones,6,84.25,2024-09-19 12:23:05.641727,United States
INV-102684,66850,T-Shirt,1,32.85,2025-01-21 04:47:11.641727,India
INV-102685,89012,Wireless Mouse,7,23.94,2025-01-30 12:12:06.641727,Netherlands
INV-102686,31531,Formal Shirt,7,55.02,2025-12-30 14:43:32.641727,Germany
INV-102687,14899,Smartphone,1,977.38,2025-07-10 07:40:06.641727,Italy
INV-102688,42310,Formal Shirt,3,72.34,2025-07-24 07:56:56.641727,France
INV-102689,38266,Jacket,7,206.65,2024-10-31 20:02:08.641727,United Kingdom
INV-102690,75446,Sports Watch,6,111.44,2025-02-19 03:55:41.641727,Spain
INV-102691,58314,Jeans,4,75.82,2025-03-18 20:16:20.641727,Netherlands
INV-102692,11610,Backpack,4,32.7,2025-11-01 14:01:32.641727,France
INV-102693,40582,Desk Lamp,1,62.41,2024-08-21 03:01:14.641727,Italy
INV-102694,76158,Backpack,4,68.45,2024-05-17 04:22:20.641727,Spain
INV-102695,52905,Casual Sneakers,5,62.23,2025-04-11 09:53:39.641727,United States
INV-102696,60656,Coffee Maker,3,154.92,2025-11-22 06:19:26.641727,United States
INV-102697,33788,Running Shoes,3,112.72,2025-09-25 05:08:14.641727,United States
INV-102698,38744,Jeans,6,63.07,2025-11-20 11:58:36.641727,Netherlands
INV-102699,21707,Backpack,4,87.94,2025-01-19 21:24:46.641727,United States
INV-102700,17346,Laptop,2,1813.25,2024-09-21 12:18:36.641727,United Kingdom
INV-102701,13316,Jacket,3,154.17,2025-08-02 10:15:53.641727,Canada
INV-102702,66194,Jeans,4,26.17,2024-05-05 04:28:51.641727,United States
INV-102703,24188,Coffee Maker,-1,59.88,2026-01-21 09:36:40.641727,United Kingdom
INV-102704,61638,Laptop,4,553.13,2025-09-10 16:38:17.641727,Canada
INV-102705,95764,Jeans,-2,48.33,2025-04-10 12:42:12.641727,Spain
INV-102706,72749,Backpack,6,42.8,2024-08-31 14:13:32.641727,Italy
INV-102707,61785,Formal Shirt,2,51.82,2024-10-07 10:19:28.641727,United States
INV-102708,20517,Casual Sneakers,4,110.53,2026-04-04 18:46:35.641727,Netherlands
INV-102709,54005,Smartphone,4,420.38,2024-04-18 07:20:46.641727,India
INV-102710,90205,Desk Lamp,5,52.29,2024-04-14 09:21:04.641727,United States
INV-102711,44588,Formal Shirt,6,75.02,2024-12-17 07:58:47.641727,United Kingdom
INV-102712,84355,Formal Shirt,4,31.1,2024-09-22 10:25:48.641727,United Kingdom
INV-102713,73757,Casual Sneakers,3,107.61,2025-08-14 16:54:59.641727,Australia
INV-102714,34009,Backpack,5,21.28,2024-05-08 09:24:28.641727,United States
INV-102715,22713,Formal Shirt,1,51.87,2025-11-02 02:47:48.641727,France
INV-102716,11529,Jacket,5,178.65,2025-10-31 00:36:11.641727,France
INV-102717,34851,Desk Lamp,7,19.94,2024-09-22 05:14:11.641727,India
INV-102718,39960,Running Shoes,5,96.71,2025-06-04 03:13:11.641727,United States
INV-102719,69030,Bluetooth Headphones,4,144.74,2025-08-11 00:22:52.641727,France
INV-102720,61531,Jacket,6,96.08,2025-12-18 01:02:51.641727,India
INV-102721,53115,Coffee Maker,4,-138.43,2025-09-24 10:44:06.641727,United States
INV-102722,75059,T-Shirt,4,24.53,2026-03-11 09:27:39.641727,Netherlands
INV-102723,79307,Jeans,6,36.46,2024-07-01 08:14:12.641727,United Kingdom
INV-102724,74213,Casual Sneakers,2,115.46,2025-06-27 01:41:13.641727,United States
INV-102725,90738,Wireless Mouse,6,40.2,2025-10-23 19:34:14.641727,United Kingdom
INV-102726,42376,Wireless Mouse,5,17.94,2024-09-23 20:47:45.641727,United States
INV-102727,84102,Casual Sneakers,4,135.19,2024-09-14 03:15:20.641727,United States
INV-102728,47867,Jeans,1,59.44,2024-06-14 07:41:34.641727,Canada
INV-102729,26578,Backpack,6,71.65,2026-03-28 06:37:29.641727,Germany
INV-102730,23120,Running Shoes,2,82.21,2025-12-31 01:22:05.641727,Germany
INV-102731,18232,T-Shirt,7,11.7,2024-07-05 00:06:04.641727,Spain
INV-102732,96001,Bluetooth Headphones,6,127.66,2024-10-03 14:51:32.641727,India
INV-102733,25249,T-Shirt,3,26.19,2025-03-08 04:30:53.641727,United States
INV-102734,85171,T-Shirt,4,15.4,2026-01-19 22:54:50.641727,United Kingdom
INV-102735,80516,Jeans,1,77.24,2025-12-01 09:55:08.641727,United Kingdom
INV-102736,49531,Casual Sneakers,4,92.97,2026-01-08 20:04:24.641727,Australia
INV-102737,92243,Jacket,1,115.78,2025-12-03 08:06:32.641727,Canada
INV-102738,91745,Laptop,7,2073.78,2025-07-09 23:41:31.641727,Germany
INV-102739,93289,Bluetooth Headphones,5,112.1,2024-11-06 02:42:55.641727,United Kingdom
INV-102740,54719,Running Shoes,2,118.41,2025-06-22 14:28:53.641727,France
INV-102741,36839,Backpack,6,73.66,2025-04-03 10:06:51.641727,Spain
INV-102742,13942,Casual Sneakers,1,96.76,2026-03-02 18:57:16.641727,United States
INV-102743,85629,Wireless Mouse,4,61.74,2025-03-01 01:35:59.641727,United Kingdom
INV-102744,88566,T-Shirt,1,30.09,2025-10-11 13:51:33.641727,United States
INV-102745,58260,Wireless Mouse,1,30.98,2024-08-12 08:33:16.641727,Spain
INV-102746,,Formal Shirt,2,47.9,2025-08-19 11:34:16.641727,India
INV-102747,84050,Casual Sneakers,3,135.95,2025-03-04 23:13:44.641727,United Kingdom
INV-102748,36846,Jacket,6,-203.23,2025-02-19 18:39:09.641727,India
INV-102749,59352,Running Shoes,-2,78.9,2025-10-10 15:37:29.641727,Germany
INV-102750,69350,Formal Shirt,6,36.46,2025-03-27 00:07:38.641727,Spain
INV-102751,23130,Laptop,6,1228.84,2024-05-20 16:41:34.641727,Australia
INV-102752,15647,Coffee Maker,4,161.98,2025-01-16 14:22:20.641727,France
INV-102753,17129,Running Shoes,3,170.93,2026-03-11 20:36:03.641727,United Kingdom
INV-102754,96314,Backpack,2,75.77,2026-02-27 12:01:08.641727,United States
INV-102755,96148,Coffee Maker,7,71.36,2025-06-30 03:55:28.641727,Canada
INV-102756,48413,Backpack,4,81.87,2025-07-17 12:19:24.641727,France
INV-102757,48321,Laptop,4,565.76,2024-10-16 13:39:30.641727,United States
INV-102758,46612,Smartphone,1,651.66,2025-10-29 08:26:41.641727,Netherlands
INV-102759,41546,Jacket,4,120.42,2025-06-19 06:17:42.641727,United States
INV-102760,58942,Smartphone,5,758.48,2024-05-04 20:12:50.641727,United States
INV-102761,42066,Sunglasses,4,73.87,2026-03-01 18:29:41.641727,Canada
INV-102762,65453,Casual Sneakers,5,66.41,2025-12-20 22:59:00.641727,Germany
INV-102763,44103,T-Shirt,6,13.52,2024-06-06 06:00:21.641727,United States
INV-102764,66692,Running Shoes,1,155.45,2025-02-06 13:29:51.641727,Germany
INV-102765,95048,Sports Watch,7,108.19,2025-10-01 17:29:34.641727,India
INV-102766,28523,Jeans,6,59.53,2025-09-27 19:31:28.641727,United Kingdom
INV-102767,15643,Smartphone,3,432.06,2024-08-07 20:12:00.641727,United Kingdom
INV-102768,57396,Backpack,6,41.01,2024-05-06 21:43:05.641727,United States
INV-102769,20715,Desk Lamp,1,33.81,2026-03-27 11:15:06.641727,United Kingdom
INV-102770,30823,Casual Sneakers,3,112.31,2026-01-20 05:07:58.641727,United Kingdom
INV-102771,81067,Coffee Maker,1,98.4,2025-09-28 16:51:33.641727,United Kingdom
INV-102772,47609,Backpack,5,39.56,2025-08-02 08:58:10.641727,United Kingdom
INV-102773,59446,Running Shoes,6,158.92,2025-08-21 19:42:34.641727,Spain
INV-102774,79853,Wireless Mouse,5,16.55,2025-03-07 15:53:18.641727,United Kingdom
INV-102775,,T-Shirt,5,28.69,2025-08-20 06:48:11.641727,United States
INV-102776,53077,Smartphone,2,485.9,2024-11-15 06:48:45.641727,Spain
INV-102777,13101,Jacket,7,206.88,2024-06-07 18:41:58.641727,United Kingdom
INV-102778,54923,Formal Shirt,2,20.33,2024-11-20 17:37:03.641727,United States
INV-102779,30180,Casual Sneakers,4,97.88,2024-11-08 05:07:14.641727,India
INV-102780,92011,Casual Sneakers,5,104.12,2024-11-15 04:00:35.641727,Netherlands
INV-102781,33472,Casual Sneakers,6,99.84,2025-03-17 11:21:16.641727,Spain
INV-102782,28014,Smartphone,7,1024.26,2024-07-12 08:02:51.641727,France
INV-102783,11279,T-Shirt,-1,11.03,2025-01-30 08:19:48.641727,India
INV-102784,21995,Formal Shirt,5,44.93,2025-03-12 06:25:04.641727,United Kingdom
INV-102785,29447,Laptop,3,2227.47,2024-08-22 23:58:04.641727,United Kingdom
INV-102786,30523,Laptop,4,2277.47,2025-03-04 17:33:20.641727,Canada
INV-102787,76447,Jacket,5,139.74,2025-08-12 22:48:35.641727,United Kingdom
INV-102788,89878,Sports Watch,5,286.45,2025-02-02 09:36:17.641727,France
INV-102789,86988,Jeans,5,78.47,2024-04-09 12:10:52.641727,United Kingdom
INV-102790,96071,Coffee Maker,4,146.94,2025-09-02 22:41:08.641727,United States
INV-102791,90840,Running Shoes,-3,166.01,2025-06-04 00:23:48.641727,Spain
INV-102792,50994,Wireless Mouse,1,56.72,2025-02-08 03:37:52.641727,France
INV-102793,45091,Desk Lamp,3,41.62,2024-04-24 08:43:48.641727,France
INV-102794,68435,Backpack,3,64.78,2024-06-11 15:49:11.641727,United Kingdom
INV-102795,38746,Bluetooth Headphones,5,95.4,2024-06-04 15:35:51.641727,United States
INV-102796,64332,Smartphone,7,362.06,2025-12-20 16:33:33.641727,Italy
INV-102797,99986,T-Shirt,5,30.19,2024-11-19 02:53:34.641727,United Kingdom
INV-102798,27830,Smartphone,6,821.68,2025-02-12 00:14:30.641727,Netherlands
INV-102799,79239,Wireless Mouse,5,15.07,2025-08-28 18:56:38.641727,France
INV-102800,94193,Desk Lamp,7,56.58,2025-07-30 01:04:45.641727,United States
INV-102801,58361,Jacket,7,105.3,2024-05-24 16:41:00.641727,United States
INV-102802,42041,Running Shoes,2,63.66,2026-02-15 12:15:31.641727,Canada
INV-102803,32929,Bluetooth Headphones,5,110.82,2024-10-18 05:10:06.641727,Germany
INV-102804,25119,Casual Sneakers,4,114.56,2025-10-19 21:35:14.641727,United Kingdom
INV-102805,38917,Formal Shirt,7,51.04,2025-12-06 02:54:41.641727,India
INV-102806,77189,T-Shirt,5,8.15,2025-05-06 00:13:51.641727,United Kingdom
INV-102807,56382,Wireless Mouse,1,42.57,2024-08-04 00:52:44.641727,Canada
INV-102808,29931,Casual Sneakers,2,45.63,2025-05-10 13:15:52.641727,United Kingdom
INV-102809,58786,Casual Sneakers,1,133.01,2024-10-03 05:04:58.641727,United States
INV-102810,82814,Running Shoes,2,88.41,2025-12-18 20:15:30.641727,France
INV-102811,11231,Backpack,1,80.71,2025-10-10 11:19:02.641727,United Kingdom
INV-102812,11853,Laptop,6,524.22,2025-11-29 22:30:44.641727,Italy
INV-102813,96345,Running Shoes,4,-67.15,2025-12-03 08:53:12.641727,United States
INV-102814,77341,Running Shoes,5,111.43,2024-08-16 02:28:14.641727,France
INV-102815,61803,Bluetooth Headphones,7,129.83,2024-04-29 19:37:18.641727,Canada
INV-102816,91539,T-Shirt,5,33.45,2025-07-09 00:46:25.641727,Netherlands
INV-102817,63023,Bluetooth Headphones,4,100.14,2025-06-29 20:10:46.641727,Germany
INV-102818,56862,Jeans,2,49.88,2025-12-30 15:48:46.641727,United States
INV-102819,29032,Sunglasses,6,19.68,2025-07-17 07:18:00.641727,United Kingdom
INV-102820,82959,T-Shirt,4,23.76,2025-11-15 02:25:15.641727,India
INV-102821,78848,Smartphone,6,611.04,2024-12-18 05:42:02.641727,Netherlands
INV-102822,36603,Running Shoes,1,168.64,2024-07-07 17:29:57.641727,Netherlands
INV-102823,76353,Sports Watch,2,257.62,2024-05-05 09:37:39.641727,Germany
INV-102824,75438,Desk Lamp,1,61.63,2025-02-19 17:48:46.641727,United States
INV-102825,18564,Wireless Mouse,5,56.96,2024-04-09 02:19:03.641727,United Kingdom
INV-102826,24436,Jeans,4,31.88,2025-04-20 23:55:07.641727,United Kingdom
INV-102827,63548,Formal Shirt,3,46.45,2025-01-25 05:49:05.641727,Germany
INV-102828,66122,Coffee Maker,3,164.06,2024-10-12 21:17:53.641727,United States
INV-102829,69236,Wireless Mouse,5,34.5,2025-06-13 05:01:29.641727,United Kingdom
INV-102830,43589,Formal Shirt,7,53.91,2025-08-16 17:18:14.641727,France
INV-102831,85200,Jeans,7,86.12,2024-05-06 15:57:13.641727,Germany
INV-102832,50108,Jeans,4,41.28,2025-03-21 07:57:46.641727,Germany
INV-102833,20360,Coffee Maker,5,164.19,2026-02-22 15:39:59.641727,Canada
INV-102834,88986,Laptop,1,1294.06,2024-11-10 20:49:38.641727,Netherlands
INV-102835,73643,Smartphone,7,813.38,2025-10-29 20:48:30.641727,United Kingdom
INV-102836,51532,Smartphone,1,561.64,2024-12-09 14:20:28.641727,Italy
INV-102837,28836,T-Shirt,3,22.23,2024-10-23 00:00:23.641727,Germany
INV-102838,18687,T-Shirt,6,9.33,2025-12-24 01:18:15.641727,France
INV-102839,23750,Running Shoes,7,63.16,2024-12-23 21:15:52.641727,Australia
INV-102840,19505,Wireless Mouse,2,33.98,2025-12-31 00:17:43.641727,United Kingdom
INV-102841,57646,Jeans,5,48.45,2025-07-29 13:43:47.641727,Netherlands
INV-102842,27802,Jeans,2,68.11,2025-11-21 17:17:46.641727,United States
INV-102843,21502,Formal Shirt,1,22.27,2025-11-23 11:30:15.641727,United Kingdom
INV-102844,35447,Formal Shirt,3,30.06,2026-02-03 19:27:23.641727,Germany
INV-102845,72946,Bluetooth Headphones,5,61.2,2025-05-17 16:40:33.641727,United States
INV-102846,54676,Formal Shirt,2,46.43,2026-03-03 20:53:05.641727,United Kingdom
INV-102847,23834,Running Shoes,7,85.85,2024-05-21 06:40:57.641727,France
INV-102848,77386,Wireless Mouse,5,19.3,2025-04-01 17:17:58.641727,United States
INV-102849,54060,T-Shirt,4,24.13,2025-01-22 04:07:13.641727,Germany
INV-102850,26805,Jeans,4,77.07,2024-06-17 06:43:19.641727,United Kingdom
INV-102851,72209,Jeans,4,72.97,2026-01-05 05:02:06.641727,Germany
INV-102852,99337,Coffee Maker,1,71.43,2025-11-12 17:43:07.641727,Germany
INV-102853,58620,T-Shirt,5,31.07,2025-10-06 05:23:32.641727,Germany
INV-102854,24536,Wireless Mouse,6,44.43,2025-07-14 02:12:07.641727,Italy
INV-102855,37860,Sports Watch,3,307.43,2025-06-21 02:38:28.641727,India
INV-102856,63943,Smartphone,3,452.21,2025-01-10 11:08:09.641727,United Kingdom
INV-102857,99944,Jeans,7,41.95,2025-08-19 13:09:18.641727,Germany
INV-102858,,Wireless Mouse,5,37.16,2026-03-20 19:48:55.641727,Australia
INV-102859,93988,Jeans,3,41.65,2024-10-08 02:22:11.641727,Netherlands
INV-102860,84924,Jeans,1,73.17,2024-12-10 22:14:22.641727,India
INV-102861,61733,Jacket,6,109.37,2024-06-26 10:53:10.641727,Italy
INV-102862,68309,T-Shirt,5,12.1,2026-01-30 06:13:19.641727,Italy
INV-102863,76054,Casual Sneakers,5,59.4,2025-04-29 15:27:10.641727,United Kingdom
INV-102864,74393,Jeans,2,33.91,2025-06-14 06:33:15.641727,United States
INV-102865,67484,Casual Sneakers,2,86.78,2024-10-19 05:09:51.641727,Netherlands
INV-102866,22078,Jeans,4,25.21,2024-05-04 10:26:32.641727,France
INV-102867,89177,Bluetooth Headphones,6,102.8,2025-11-16 05:38:33.641727,Italy
INV-102868,10869,Sports Watch,3,190.37,2025-12-26 17:32:44.641727,India
INV-102869,48335,Running Shoes,4,124.06,2024-12-12 16:10:39.641727,United States
INV-102870,49072,Smartphone,7,1138.65,2025-10-16 02:25:42.641727,Germany
INV-102871,99643,Jeans,2,85.83,2025-05-30 06:20:20.641727,Australia
INV-102872,18056,Running Shoes,2,127.05,2025-07-20 16:51:23.641727,Canada
INV-102873,52821,Formal Shirt,2,45.08,2024-08-11 19:18:07.641727,Canada
INV-102874,42197,Casual Sneakers,7,111.34,2025-06-30 08:02:29.641727,Netherlands
INV-102875,18793,Formal Shirt,4,75.39,2024-08-03 07:51:01.641727,India
INV-102876,30136,T-Shirt,7,21.22,2024-09-14 10:28:21.641727,United States
INV-102877,47986,Jeans,7,31.95,2024-12-24 03:54:05.641727,United Kingdom
INV-102878,92470,Jacket,3,182.57,2024-09-11 06:16:18.641727,United Kingdom
INV-102879,44939,Running Shoes,1,56.31,2026-01-31 08:22:59.641727,Germany
INV-102880,89204,Casual Sneakers,3,117.64,2024-04-28 23:34:32.641727,Canada
INV-102881,76037,Running Shoes,4,65.61,2026-01-27 14:45:10.641727,Germany
INV-102882,83704,Bluetooth Headphones,3,48.33,2024-07-29 04:57:47.641727,Netherlands
INV-102883,86835,T-Shirt,1,29.11,2026-01-02 22:35:44.641727,United States
INV-102884,74254,Bluetooth Headphones,7,121.19,2024-12-09 07:37:35.641727,Italy
INV-102885,76007,Formal Shirt,3,53.71,2026-02-09 03:01:12.641727,United Kingdom
INV-102886,23866,Running Shoes,5,157.57,2025-05-07 09:58:29.641727,France
