InvoiceID,CustomerID,Product,Quantity,Price,InvoiceDate,Country,TotalAmount
INV-103429,78451.0,Coffee Maker,5,148.68,2024-10-13 06:54:12.641727,United Kingdom,743.4000000000001
INV-103431,12351.0,Bluetooth Headphones,1,151.16,2025-12-03 01:31:40.641727,Australia,151.16
INV-103432,58592.0,Desk Lamp,4,63.79,2025-03-23 03:13:36.641727,France,255.16
INV-103433,30110.0,Formal Shirt,5,33.13,2026-02-03 21:46:39.641727,United Kingdom,165.65
INV-103434,84778.0,Running Shoes,6,102.69,2024-08-28 23:37:30.641727,Italy,616.14
INV-103435,77697.0,Bluetooth Headphones,1,78.74,2026-03-10 17:23:58.641727,United Kingdom,78.74
INV-103436,79219.0,T-Shirt,1,21.63,2024-11-28 15:56:00.641727,Germany,21.63
INV-103437,51132.0,T-Shirt,3,33.75,2024-11-14 18:03:45.641727,United States,101.25
INV-103438,49400.0,Running Shoes,4,131.95,2026-03-23 17:14:35.641727,United Kingdom,527.8
INV-103439,48302.0,Bluetooth Headphones,1,74.12,2025-03-06 12:20:44.641727,France,74.12
INV-103440,27650.0,Formal Shirt,2,76.49,2025-10-05 08:22:50.641727,Italy,152.98
INV-103441,61058.0,Casual Sneakers,3,111.53,2025-11-14 12:43:55.641727,Germany,334.59000000000003
INV-103442,87712.0,Running Shoes,2,88.26,2025-02-28 21:28:44.641727,Canada,176.52
INV-103443,33096.0,T-Shirt,5,32.48,2024-11-25 18:07:47.641727,India,162.39999999999998
INV-103444,15110.0,Backpack,1,42.78,2025-04-01 08:45:34.641727,Canada,42.78
INV-103445,60823.0,T-Shirt,7,21.94,2025-01-13 20:11:00.641727,India,153.58
INV-103446,45929.0,Smartphone,2,705.26,2025-02-05 16:06:23.641727,India,1410.52
INV-103447,81770.0,Wireless Mouse,4,60.95,2024-09-27 21:31:25.641727,Canada,243.8
INV-103448,87094.0,T-Shirt,7,15.17,2026-02-04 12:39:18.641727,United States,106.19
INV-103449,95556.0,Coffee Maker,5,80.0,2025-05-30 12:21:00.641727,United Kingdom,400.0
INV-103450,45385.0,Laptop,7,1820.32,2025-11-10 04:43:14.641727,Italy,12742.24
INV-103451,91156.0,Bluetooth Headphones,1,145.83,2025-08-01 22:49:38.641727,Canada,145.83
INV-103452,20608.0,Running Shoes,6,69.36,2024-12-21 08:54:16.641727,Canada,416.15999999999997
INV-103453,43545.0,Running Shoes,1,81.24,2024-11-26 03:32:02.641727,Spain,81.24
INV-103454,33935.0,Desk Lamp,5,72.04,2026-03-25 19:21:48.641727,Canada,360.20000000000005
INV-103455,93078.0,Wireless Mouse,3,53.2,2024-04-25 08:59:36.641727,Spain,159.60000000000002
INV-103456,64002.0,Sports Watch,6,208.05,2024-11-08 22:59:52.641727,Spain,1248.3000000000002
INV-103457,42926.0,Sunglasses,1,52.55,2025-09-26 21:34:46.641727,United Kingdom,52.55
INV-103458,23683.0,Running Shoes,7,113.69,2025-05-11 03:50:50.641727,Germany,795.8299999999999
INV-103459,80468.0,Coffee Maker,4,131.07,2025-07-01 19:15:33.641727,United Kingdom,524.28
INV-103460,68943.0,Jeans,4,64.27,2024-04-23 10:12:46.641727,United Kingdom,257.08
INV-103461,86765.0,Wireless Mouse,4,53.13,2024-09-14 13:20:00.641727,France,212.52
INV-103463,23491.0,T-Shirt,3,30.11,2024-11-23 09:06:07.641727,India,90.33
INV-103464,40094.0,Wireless Mouse,5,15.08,2025-03-17 02:35:25.641727,Germany,75.4
INV-103465,65806.0,Coffee Maker,7,162.15,2026-03-07 09:06:17.641727,Spain,1135.05
INV-103466,31683.0,Bluetooth Headphones,7,40.41,2025-07-17 12:49:08.641727,United Kingdom,282.87
INV-103467,16363.0,T-Shirt,4,11.45,2025-07-11 17:38:26.641727,Canada,45.8
INV-103470,45700.0,Jeans,4,53.12,2026-03-09 12:24:05.641727,Spain,212.48
INV-103471,59755.0,Jeans,3,70.88,2025-07-18 15:51:23.641727,France,212.64
INV-103472,76462.0,Bluetooth Headphones,3,146.58,2025-11-01 19:47:13.641727,France,439.74
INV-103473,10121.0,Jeans,7,61.72,2026-03-05 10:20:34.641727,Italy,432.03999999999996
INV-103474,49631.0,Bluetooth Headphones,3,101.56,2026-01-25 14:47:19.641727,Canada,304.68
INV-103476,18267.0,Coffee Maker,6,150.1,2024-11-09 10:41:50.641727,India,900.5999999999999
INV-103477,13237.0,Sunglasses,5,26.6,2024-10-29 18:07:21.641727,United States,133.0
INV-103478,49645.0,Sports Watch,3,191.41,2025-10-21 23:09:19.641727,United States,574.23
INV-103479,58955.0,Bluetooth Headphones,5,47.12,2025-01-07 17:00:10.641727,United States,235.6
INV-103480,55691.0,Jeans,7,39.99,2025-11-29 03:00:51.641727,United States,279.93
INV-103481,80465.0,Laptop,7,1673.2,2025-11-13 09:06:10.641727,United States,11712.4
INV-103482,51205.0,Coffee Maker,6,48.89,2025-08-06 19:22:09.641727,Canada,293.34000000000003
INV-103483,63089.0,Bluetooth Headphones,5,47.58,2024-07-04 23:40:27.641727,France,237.89999999999998
INV-103484,83460.0,Laptop,1,2151.82,2025-09-09 08:13:45.641727,India,2151.82
INV-103485,69155.0,Wireless Mouse,4,18.27,2024-09-05 16:02:36.641727,United Kingdom,73.08
INV-103486,91975.0,Smartphone,6,827.65,2025-05-16 02:26:47.641727,Netherlands,4965.9
INV-103487,29943.0,Wireless Mouse,6,30.66,2024-09-21 07:20:09.641727,United Kingdom,183.96
INV-103488,80809.0,Formal Shirt,6,73.78,2024-05-22 23:07:03.641727,Germany,442.68
INV-103489,72706.0,Jacket,7,173.21,2025-07-16 05:48:23.641727,Germany,1212.47
INV-103490,62449.0,Bluetooth Headphones,4,42.43,2025-03-03 03:58:32.641727,Spain,169.72
INV-103492,58729.0,Backpack,4,47.8,2025-03-31 18:39:54.641727,United States,191.2
INV-103493,87261.0,Bluetooth Headphones,3,72.28,2025-01-04 03:55:26.641727,United Kingdom,216.84
INV-103494,68014.0,Casual Sneakers,6,108.91,2024-04-19 01:28:25.641727,Germany,653.46
INV-103495,10458.0,Coffee Maker,6,137.7,2024-10-26 07:21:48.641727,United States,826.1999999999999
INV-103496,35904.0,Laptop,3,1106.5,2026-01-10 11:48:41.641727,Spain,3319.5
INV-103497,61240.0,Wireless Mouse,3,30.64,2025-10-10 13:58:35.641727,France,91.92
INV-103499,50042.0,Backpack,1,60.73,2024-04-30 20:19:27.641727,India,60.73
INV-103500,87115.0,Jeans,3,91.98,2026-03-27 17:08:40.641727,United States,275.94
INV-103501,81626.0,Bluetooth Headphones,2,87.08,2025-09-28 23:09:33.641727,India,174.16
INV-103502,34049.0,Running Shoes,2,179.53,2024-04-23 20:03:43.641727,Canada,359.06
INV-103503,27545.0,Smartphone,7,417.59,2024-09-08 04:28:30.641727,United Kingdom,2923.1299999999997
INV-103504,91252.0,Laptop,5,2092.2,2024-08-09 20:00:45.641727,Canada,10461.0
INV-103505,63027.0,Bluetooth Headphones,4,151.01,2026-01-26 17:07:43.641727,Germany,604.04
INV-103506,86385.0,Jacket,2,170.09,2026-03-05 08:58:51.641727,Spain,340.18
INV-103507,92991.0,Coffee Maker,6,46.4,2025-02-03 16:22:49.641727,Spain,278.4
INV-103508,48203.0,Laptop,5,1153.08,2024-08-15 12:44:44.641727,Australia,5765.4
INV-103509,14115.0,T-Shirt,4,10.31,2025-07-20 13:30:59.641727,Italy,41.24
INV-103510,91809.0,Sports Watch,4,302.65,2024-10-23 15:59:35.641727,Canada,1210.6
INV-103511,62521.0,Laptop,4,2496.3,2024-07-04 23:51:25.641727,United States,9985.2
INV-103512,20839.0,Desk Lamp,6,39.36,2024-10-13 18:06:47.641727,India,236.16
INV-103513,57680.0,Desk Lamp,6,27.29,2024-10-10 00:31:46.641727,Spain,163.74
INV-103514,12518.0,Sunglasses,4,43.21,2024-05-16 20:37:34.641727,Canada,172.84
INV-103515,36081.0,Wireless Mouse,5,42.25,2025-09-01 03:08:14.641727,Australia,211.25
INV-103516,41307.0,Bluetooth Headphones,7,106.12,2024-12-20 18:40:38.641727,United Kingdom,742.84
INV-103517,50891.0,Casual Sneakers,3,66.83,2025-05-14 10:42:07.641727,United States,200.49
INV-103518,60888.0,Bluetooth Headphones,7,128.84,2025-05-14 13:22:10.641727,Canada,901.88
INV-103519,85544.0,Wireless Mouse,5,16.66,2025-10-22 03:14:18.641727,India,83.3
INV-103520,41629.0,Jacket,2,159.69,2025-10-16 04:09:10.641727,Italy,319.38
INV-103521,76178.0,Backpack,7,48.65,2025-05-23 23:17:01.641727,Germany,340.55
INV-103522,94785.0,Casual Sneakers,5,57.08,2025-12-10 11:04:49.641727,United States,285.4
INV-103523,77365.0,Jeans,3,69.41,2025-05-28 07:09:25.641727,France,208.23
INV-103524,32923.0,Jacket,2,167.69,2024-04-26 19:16:06.641727,Germany,335.38
INV-103525,70995.0,Jeans,7,55.8,2025-12-25 05:10:19.641727,Australia,390.59999999999997
INV-103526,35308.0,Casual Sneakers,6,120.81,2025-10-21 10:38:59.641727,France,724.86
INV-103527,53011.0,Casual Sneakers,1,93.39,2025-02-11 17:02:31.641727,Germany,93.39
INV-103528,67133.0,Coffee Maker,5,72.86,2025-01-14 19:24:03.641727,France,364.3
INV-103529,36390.0,Jacket,1,212.58,2026-01-21 01:39:29.641727,India,212.58
INV-103530,10347.0,Running Shoes,3,173.01,2025-02-12 12:27:53.641727,Netherlands,519.03
INV-103531,85343.0,Running Shoes,4,66.95,2025-01-04 09:41:09.641727,United States,267.8
INV-103532,75479.0,Jacket,2,211.37,2025-09-24 08:24:07.641727,France,422.74
INV-103533,21082.0,Casual Sneakers,4,118.67,2024-12-03 13:26:42.641727,Germany,474.68
INV-103534,43971.0,Laptop,4,713.29,2025-01-27 13:04:16.641727,United States,2853.16
INV-103535,33552.0,Coffee Maker,5,107.9,2025-10-28 15:56:07.641727,Italy,539.5
INV-103536,97996.0,Formal Shirt,6,22.1,2024-09-17 16:22:47.641727,United States,132.60000000000002
INV-103537,94761.0,Bluetooth Headphones,2,108.61,2024-04-16 02:46:03.641727,France,217.22
INV-103538,72226.0,Casual Sneakers,6,133.65,2024-12-09 09:16:45.641727,Germany,801.9000000000001
INV-103539,49669.0,T-Shirt,2,17.94,2024-08-11 09:16:50.641727,Germany,35.88
INV-103540,14699.0,Backpack,1,54.62,2024-12-27 18:44:48.641727,France,54.62
INV-103541,32222.0,Bluetooth Headphones,4,63.45,2024-05-30 01:48:37.641727,Spain,253.8
INV-103542,18336.0,Backpack,3,56.95,2025-06-11 22:18:29.641727,United Kingdom,170.85000000000002
INV-103543,81053.0,Formal Shirt,2,68.15,2025-04-16 12:33:21.641727,United States,136.3
INV-103544,17935.0,T-Shirt,3,13.81,2024-10-23 11:02:41.641727,Canada,41.43
INV-103545,70975.0,Jacket,7,148.56,2025-07-10 04:16:43.641727,Australia,1039.92
INV-103546,95735.0,Jacket,5,116.74,2024-07-22 04:43:26.641727,United Kingdom,583.6999999999999
INV-103547,37713.0,Desk Lamp,6,60.63,2024-04-15 06:15:40.641727,United Kingdom,363.78000000000003
INV-103548,71563.0,Casual Sneakers,2,111.69,2025-03-21 19:03:17.641727,India,223.38
INV-103549,89119.0,Backpack,1,68.31,2024-08-03 13:18:57.641727,United Kingdom,68.31
INV-103551,50395.0,Bluetooth Headphones,6,109.91,2024-11-14 12:59:57.641727,Canada,659.46
INV-103552,28043.0,T-Shirt,7,25.58,2025-02-14 16:38:30.641727,United Kingdom,179.06
INV-103554,88626.0,T-Shirt,4,23.53,2025-02-18 05:12:12.641727,India,94.12
INV-103555,69700.0,Coffee Maker,3,160.02,2024-06-17 14:14:23.641727,United States,480.06000000000006
INV-103556,28139.0,Jacket,6,99.81,2026-02-18 09:33:23.641727,France,598.86
INV-103557,57388.0,Sunglasses,2,20.86,2024-08-11 20:45:43.641727,United States,41.72
INV-103558,73600.0,Smartphone,4,1164.38,2025-01-21 10:24:01.641727,Netherlands,4657.52
INV-103559,16960.0,Jacket,6,69.72,2025-12-17 00:49:17.641727,Canada,418.32
INV-103560,78698.0,Laptop,4,2305.91,2025-02-13 00:36:26.641727,Spain,9223.64
INV-103561,28112.0,Jacket,6,157.97,2025-09-01 02:39:22.641727,United Kingdom,947.8199999999999
INV-103562,36518.0,Sunglasses,5,111.47,2024-05-27 14:33:13.641727,Netherlands,557.35
INV-103563,47470.0,Casual Sneakers,5,98.67,2024-11-09 20:02:53.641727,Spain,493.35
INV-103564,55441.0,Desk Lamp,2,64.8,2025-10-14 09:25:53.641727,United States,129.6
INV-103565,92440.0,Coffee Maker,7,138.19,2024-10-16 23:22:24.641727,Italy,967.3299999999999
INV-103566,30068.0,Backpack,2,55.81,2025-02-03 20:41:24.641727,Netherlands,111.62
INV-103567,33026.0,Jacket,7,118.13,2024-06-05 05:33:53.641727,United Kingdom,826.91
INV-103568,44103.0,Coffee Maker,7,30.43,2025-04-11 00:26:07.641727,India,213.01
INV-103569,87154.0,T-Shirt,4,14.77,2024-12-18 09:18:24.641727,Germany,59.08
INV-103570,96861.0,Wireless Mouse,7,62.44,2025-12-26 18:40:27.641727,United States,437.08
INV-103571,50903.0,Casual Sneakers,6,71.17,2025-01-23 06:39:09.641727,United Kingdom,427.02
INV-103572,72381.0,T-Shirt,6,28.3,2025-12-02 12:46:40.641727,United States,169.8
INV-103573,92552.0,Jeans,1,60.59,2026-01-27 17:44:14.641727,United States,60.59
INV-103574,86194.0,T-Shirt,1,16.33,2025-12-11 04:01:57.641727,United States,16.33
INV-103575,71313.0,Jeans,1,94.38,2025-10-02 03:51:43.641727,Canada,94.38
INV-103576,58653.0,Coffee Maker,1,37.05,2025-06-07 23:17:41.641727,Spain,37.05
INV-103578,31513.0,Wireless Mouse,2,36.46,2024-06-06 00:25:03.641727,Spain,72.92
INV-103579,42648.0,Running Shoes,1,64.57,2024-07-15 03:10:26.641727,Italy,64.57
INV-103580,74158.0,Wireless Mouse,7,23.35,2025-01-10 05:40:04.641727,France,163.45000000000002
INV-103581,11880.0,Coffee Maker,2,134.14,2025-07-30 16:25:36.641727,India,268.28
INV-103582,55050.0,Jeans,6,32.58,2024-04-11 07:38:55.641727,United States,195.48
INV-103583,86898.0,Laptop,7,2102.05,2026-02-19 23:24:37.641727,United Kingdom,14714.350000000002
INV-103584,25916.0,Sunglasses,4,80.63,2026-04-02 09:21:38.641727,United Kingdom,322.52
INV-103585,82278.0,Coffee Maker,7,45.13,2024-06-03 15:49:13.641727,United States,315.91
INV-103586,47118.0,Jeans,7,45.08,2024-06-17 01:18:09.641727,France,315.56
INV-103587,87445.0,Jacket,2,81.95,2025-12-18 04:04:58.641727,United Kingdom,163.9
INV-103588,67134.0,Wireless Mouse,2,54.27,2024-08-31 14:09:33.641727,France,108.54
INV-103589,24145.0,T-Shirt,3,22.39,2024-08-17 04:04:54.641727,Australia,67.17
INV-103590,76179.0,Coffee Maker,4,30.42,2024-08-22 08:34:40.641727,Canada,121.68
INV-103591,15053.0,T-Shirt,6,22.66,2025-09-01 14:55:00.641727,Spain,135.96
INV-103592,31889.0,Coffee Maker,2,102.42,2024-07-13 12:13:24.641727,Spain,204.84
INV-103593,89954.0,Running Shoes,2,135.38,2024-08-19 21:37:56.641727,Italy,270.76
INV-103594,88838.0,Running Shoes,3,59.36,2025-01-22 23:40:33.641727,France,178.07999999999998
INV-103595,14170.0,Desk Lamp,2,20.02,2025-06-19 16:42:43.641727,Germany,40.04
INV-103596,44159.0,Backpack,7,43.15,2026-03-31 11:12:40.641727,United States,302.05
INV-103597,18471.0,Backpack,3,67.57,2024-09-28 03:39:26.641727,United Kingdom,202.70999999999998
INV-103598,34402.0,Sports Watch,7,326.63,2024-10-10 18:00:59.641727,France,2286.41
INV-103599,97069.0,Jeans,1,44.48,2025-05-08 03:01:29.641727,Germany,44.48
INV-103600,27560.0,T-Shirt,1,13.83,2025-02-06 15:07:13.641727,United Kingdom,13.83
INV-103601,67730.0,Casual Sneakers,6,109.9,2025-06-19 19:14:26.641727,United States,659.4000000000001
INV-103602,82374.0,Jacket,2,64.34,2024-10-04 14:36:21.641727,Canada,128.68
INV-103603,89287.0,Formal Shirt,1,53.41,2025-07-03 04:57:02.641727,United States,53.41
INV-103604,41874.0,Sports Watch,5,236.92,2026-02-12 06:46:47.641727,Germany,1184.6
INV-103605,72717.0,Running Shoes,2,84.89,2025-08-19 03:06:39.641727,United Kingdom,169.78
INV-103606,53505.0,Casual Sneakers,1,94.43,2025-09-26 07:20:11.641727,United Kingdom,94.43
INV-103607,19660.0,Formal Shirt,3,33.03,2024-05-28 01:52:22.641727,Italy,99.09
INV-103608,30053.0,Formal Shirt,4,53.86,2026-01-26 08:29:07.641727,United Kingdom,215.44
INV-103609,77334.0,Formal Shirt,4,28.94,2025-09-03 03:49:19.641727,United States,115.76
INV-103610,71747.0,Smartphone,5,635.41,2025-07-09 11:45:30.641727,India,3177.0499999999997
INV-103611,56897.0,T-Shirt,1,21.78,2024-07-29 13:01:36.641727,Germany,21.78
INV-103612,80292.0,Bluetooth Headphones,3,38.96,2025-05-16 22:13:10.641727,Netherlands,116.88
INV-103613,72212.0,Backpack,3,61.97,2025-08-14 22:04:59.641727,Spain,185.91
INV-103614,40547.0,Bluetooth Headphones,3,128.79,2025-07-06 20:47:26.641727,United Kingdom,386.37
INV-103615,36455.0,Laptop,4,2412.15,2024-07-07 05:36:49.641727,United States,9648.6
INV-103616,95056.0,T-Shirt,2,13.48,2024-05-07 16:27:57.641727,Germany,26.96
INV-103618,12754.0,T-Shirt,7,16.23,2025-09-13 06:44:59.641727,United States,113.61
INV-103619,81167.0,Sports Watch,5,409.58,2025-01-15 00:39:27.641727,Netherlands,2047.8999999999999
INV-103620,21964.0,Smartphone,3,636.51,2025-08-22 14:58:12.641727,United Kingdom,1909.53
INV-103621,87509.0,T-Shirt,4,16.15,2026-03-14 20:22:58.641727,United Kingdom,64.6
INV-103622,62990.0,Jeans,5,76.88,2026-01-17 00:14:40.641727,Netherlands,384.4
INV-103623,71899.0,Coffee Maker,6,35.7,2025-07-12 04:15:04.641727,Germany,214.20000000000002
INV-103624,73125.0,Smartphone,3,771.37,2025-09-21 06:42:48.641727,Netherlands,2314.11
INV-103625,64442.0,Bluetooth Headphones,1,91.27,2024-06-11 01:50:32.641727,United Kingdom,91.27
INV-103626,32561.0,Backpack,5,62.99,2024-06-08 21:21:02.641727,Spain,314.95
INV-103627,82646.0,Smartphone,5,944.54,2025-09-01 08:00:19.641727,Canada,4722.7
INV-103628,59865.0,Smartphone,1,558.74,2025-11-13 10:24:06.641727,France,558.74
INV-103629,59054.0,Casual Sneakers,5,105.46,2024-08-27 09:46:46.641727,Canada,527.3
INV-103630,38654.0,Casual Sneakers,1,94.81,2025-06-14 03:24:16.641727,Germany,94.81
INV-103631,10903.0,Sports Watch,5,129.57,2024-11-02 13:49:44.641727,United Kingdom,647.8499999999999
INV-103632,59867.0,Bluetooth Headphones,6,145.22,2024-06-25 22:08:11.641727,United States,871.3199999999999
INV-103633,41057.0,Jeans,1,77.82,2025-01-08 22:47:48.641727,Germany,77.82
INV-103634,69338.0,Bluetooth Headphones,6,150.21,2025-02-28 13:29:43.641727,Australia,901.26
INV-103635,42806.0,Running Shoes,1,145.05,2025-10-26 07:56:39.641727,United States,145.05
INV-103636,97551.0,Coffee Maker,2,66.72,2025-12-29 18:56:29.641727,United States,133.44
INV-103637,71277.0,Formal Shirt,5,45.83,2026-02-25 20:46:21.641727,Australia,229.14999999999998
INV-103638,51012.0,Coffee Maker,3,88.03,2024-06-22 22:44:00.641727,United States,264.09000000000003
INV-103639,73737.0,Jacket,7,65.73,2026-02-11 10:49:37.641727,Spain,460.11
INV-103640,68338.0,T-Shirt,7,19.08,2025-04-20 16:10:16.641727,United States,133.56
INV-103641,65848.0,Running Shoes,7,98.2,2024-08-10 06:51:07.641727,India,687.4
INV-103642,62022.0,Coffee Maker,1,30.59,2025-07-24 06:09:02.641727,United Kingdom,30.59
INV-103643,93867.0,Casual Sneakers,2,125.48,2024-05-21 18:55:07.641727,Italy,250.96
INV-103644,38579.0,Running Shoes,2,72.98,2025-03-10 16:24:58.641727,France,145.96
INV-103645,48910.0,Wireless Mouse,5,38.55,2025-12-03 12:22:23.641727,India,192.75
INV-103646,32775.0,T-Shirt,4,29.19,2026-03-17 16:51:08.641727,India,116.76
INV-103648,98907.0,Formal Shirt,2,30.16,2024-08-13 02:31:19.641727,United Kingdom,60.32
INV-103649,64752.0,Backpack,2,62.51,2025-06-07 03:35:17.641727,Germany,125.02
INV-103650,28616.0,T-Shirt,5,28.46,2024-07-31 12:55:44.641727,Australia,142.3
INV-103651,92935.0,Formal Shirt,5,71.29,2026-03-23 02:01:40.641727,Netherlands,356.45000000000005
INV-103652,81123.0,T-Shirt,5,16.6,2024-12-02 23:09:14.641727,Australia,83.0
INV-103653,49611.0,Formal Shirt,3,22.04,2024-08-21 18:35:17.641727,Canada,66.12
INV-103655,46238.0,Running Shoes,7,83.22,2025-01-06 07:56:59.641727,United Kingdom,582.54
INV-103657,61939.0,Jeans,7,72.59,2026-01-01 00:48:29.641727,Spain,508.13
INV-103658,26715.0,Backpack,4,73.67,2025-09-27 05:47:29.641727,Germany,294.68
INV-103660,97043.0,Formal Shirt,6,55.07,2024-10-21 21:20:16.641727,Italy,330.42
INV-103661,50250.0,Sunglasses,4,109.95,2026-02-21 02:24:12.641727,United Kingdom,439.8
INV-103662,71738.0,Backpack,1,64.22,2026-04-07 11:27:45.641727,Germany,64.22
INV-103663,42457.0,Smartphone,1,422.66,2025-07-12 20:11:49.641727,Germany,422.66
INV-103664,18110.0,Formal Shirt,3,67.96,2025-10-31 07:58:06.641727,France,203.88
INV-103665,47073.0,Jeans,2,73.56,2024-11-15 07:01:14.641727,United Kingdom,147.12
INV-103666,72385.0,Formal Shirt,5,78.68,2025-02-28 04:19:56.641727,Italy,393.40000000000003
INV-103667,40000.0,Casual Sneakers,5,68.13,2025-11-16 09:58:38.641727,Canada,340.65
INV-103669,49428.0,Bluetooth Headphones,1,137.69,2025-10-13 22:46:32.641727,India,137.69
INV-103670,40378.0,T-Shirt,1,9.7,2025-12-26 09:24:04.641727,United States,9.7
INV-103671,32951.0,Bluetooth Headphones,7,114.15,2026-02-18 05:28:42.641727,United Kingdom,799.0500000000001
INV-103672,33465.0,T-Shirt,3,22.46,2024-11-06 13:43:59.641727,United Kingdom,67.38
INV-103673,33013.0,T-Shirt,1,12.56,2025-03-21 06:55:09.641727,Italy,12.56
INV-103674,74687.0,Coffee Maker,5,54.77,2025-01-14 07:55:52.641727,United Kingdom,273.85
INV-103675,40359.0,Backpack,7,76.33,2025-04-09 18:13:08.641727,India,534.31
INV-103677,37995.0,Bluetooth Headphones,7,128.36,2024-11-30 01:51:19.641727,Canada,898.5200000000001
INV-103678,39448.0,T-Shirt,6,27.78,2024-09-24 18:26:26.641727,Germany,166.68
INV-103679,93180.0,Running Shoes,2,136.21,2024-10-20 21:07:14.641727,Italy,272.42
INV-103680,88859.0,Wireless Mouse,6,33.7,2025-10-18 22:16:23.641727,Germany,202.20000000000002
INV-103681,46062.0,Casual Sneakers,3,47.69,2026-04-05 03:38:31.641727,France,143.07
INV-103682,34194.0,Jeans,5,81.12,2024-06-21 23:11:25.641727,Canada,405.6
INV-103683,74405.0,Jacket,1,80.11,2026-03-22 01:59:28.641727,United States,80.11
INV-103684,16287.0,Casual Sneakers,2,71.67,2024-05-01 03:27:47.641727,Australia,143.34
INV-103685,51080.0,Running Shoes,6,173.35,2025-04-29 07:52:50.641727,Italy,1040.1
INV-103686,63987.0,T-Shirt,6,16.15,2024-07-14 08:31:09.641727,Italy,96.89999999999999
INV-103687,70819.0,Sports Watch,1,174.4,2026-03-05 21:34:26.641727,United States,174.4
INV-103688,19636.0,Bluetooth Headphones,2,156.67,2025-10-15 21:10:17.641727,United Kingdom,313.34
INV-103689,10269.0,Jeans,5,31.02,2024-12-23 16:19:05.641727,United Kingdom,155.1
INV-103690,34899.0,Running Shoes,7,75.09,2025-08-21 18:15:51.641727,Spain,525.63
INV-103691,20731.0,Bluetooth Headphones,5,89.79,2025-12-19 04:22:30.641727,United Kingdom,448.95000000000005
INV-103692,55646.0,Running Shoes,5,153.46,2024-09-13 10:44:59.641727,India,767.3000000000001
INV-103693,92754.0,Bluetooth Headphones,3,145.54,2025-07-15 03:21:53.641727,India,436.62
INV-103694,35772.0,Wireless Mouse,1,52.05,2024-11-12 10:32:35.641727,United Kingdom,52.05
INV-103695,50833.0,Jeans,6,93.33,2025-09-13 03:28:22.641727,Italy,559.98
INV-103696,29349.0,T-Shirt,6,8.45,2025-05-26 23:27:23.641727,United States,50.699999999999996
INV-103697,13957.0,Running Shoes,4,132.44,2025-09-13 23:23:24.641727,United States,529.76
INV-103698,73285.0,Running Shoes,4,69.54,2025-07-16 12:00:36.641727,United States,278.16
INV-103699,33075.0,Jeans,2,88.73,2025-07-15 20:11:33.641727,Canada,177.46
INV-103700,59229.0,Backpack,4,85.34,2024-06-08 10:41:47.641727,Australia,341.36
INV-103701,71477.0,Formal Shirt,2,38.18,2025-12-20 21:15:41.641727,United Kingdom,76.36
INV-103702,85577.0,Bluetooth Headphones,3,138.46,2024-08-10 21:18:28.641727,United States,415.38
INV-103704,62310.0,Running Shoes,5,67.56,2025-04-15 17:30:12.641727,France,337.8
INV-103705,91967.0,Casual Sneakers,2,102.26,2025-12-18 14:15:54.641727,United Kingdom,204.52
INV-103706,53509.0,T-Shirt,6,34.35,2025-07-11 00:40:37.641727,Canada,206.10000000000002
INV-103707,13655.0,Smartphone,4,542.69,2024-08-19 13:54:30.641727,India,2170.76
INV-103708,33512.0,Jeans,7,25.08,2024-11-02 17:36:27.641727,Germany,175.56
INV-103709,81526.0,Wireless Mouse,2,63.77,2024-08-31 15:45:49.641727,Australia,127.54
INV-103710,81285.0,Backpack,2,47.81,2025-06-13 02:20:36.641727,Spain,95.62
INV-103711,38304.0,Wireless Mouse,2,34.84,2025-09-13 08:19:40.641727,Netherlands,69.68
INV-103712,27718.0,Desk Lamp,5,58.62,2025-09-07 07:06:49.641727,Canada,293.09999999999997
INV-103713,36259.0,Wireless Mouse,1,44.03,2025-10-07 06:45:01.641727,Germany,44.03
INV-103714,31800.0,Backpack,5,39.74,2025-09-02 00:52:22.641727,France,198.70000000000002
INV-103715,76686.0,Coffee Maker,6,45.0,2026-01-26 08:47:22.641727,United States,270.0
INV-103716,85742.0,Wireless Mouse,5,55.85,2026-01-29 11:53:41.641727,Italy,279.25
INV-103717,14194.0,Coffee Maker,1,102.51,2024-10-25 04:55:09.641727,United Kingdom,102.51
INV-103718,76706.0,Sports Watch,4,328.82,2024-11-15 21:34:05.641727,United States,1315.28
INV-103719,77720.0,Jacket,4,197.68,2024-05-18 14:48:41.641727,Germany,790.72
INV-103721,88415.0,Jacket,4,197.5,2025-04-13 03:22:45.641727,United States,790.0
INV-103722,13502.0,Backpack,6,72.13,2025-08-01 13:40:14.641727,United Kingdom,432.78
INV-103723,72977.0,Jeans,6,91.28,2026-01-06 16:26:22.641727,Australia,547.6800000000001
INV-103724,21453.0,Coffee Maker,3,65.04,2025-06-15 06:37:19.641727,Netherlands,195.12
INV-103725,90729.0,Coffee Maker,3,78.36,2026-03-17 20:33:23.641727,United States,235.07999999999998
INV-103726,54995.0,Sports Watch,2,324.75,2025-05-16 11:53:29.641727,Canada,649.5
INV-103727,18177.0,Formal Shirt,3,75.55,2025-12-24 21:35:29.641727,Canada,226.64999999999998
INV-103728,77169.0,Laptop,4,2485.34,2025-11-18 14:33:16.641727,United Kingdom,9941.36
INV-103729,77428.0,Wireless Mouse,5,34.09,2025-03-31 08:30:42.641727,France,170.45000000000002
